"session_id","sex","age","citizenship","referrer","us_or_international","lab_or_online","anchor","everest_feet","everest_meters"
2409039,"m",52,"US","mturk","US","Online","low",17000,NA
2409041,"f",34,"US","mturk","US","Online","low",4000,NA
2409042,"f",37,"US","mturk","US","Online","high",45400,NA
2409043,"m",28,"US","mturk","US","Online","low",8000,NA
2409044,"m",33,"US","mturk","US","Online","high",27000,NA
2409045,"f",54,"US","mturk","US","Online","low",2500,NA
2409046,"m",32,"US","mturk","US","Online","low",12000,NA
2409047,"f",40,"US","mturk","US","Online","high",25000,NA
2409048,"m",24,"US","mturk","US","Online","low",2600,NA
2409051,"f",32,"US","mturk","US","Online","low",5000,NA
2409054,"f",61,"US","mturk","US","Online","high",35000,NA
2409058,"m",37,"US","mturk","US","Online","low",25000,NA
2409062,"f",22,"US","mturk","US","Online","low",3486,NA
2409063,"f",47,"CA","mturk","US","Online","high",29000,NA
2409064,"f",31,"US","mturk","US","Online","low",2221,NA
2409065,"f",32,"US","mturk","US","Online","high",11000,NA
2409066,"f",26,"US","mturk","US","Online","high",35500,NA
2409067,"f",18,"US","mturk","US","Online","low",5000,NA
2409068,"m",36,"US","mturk","US","Online","low",28900,NA
2409074,"m",39,"US","mturk","US","Online","high",42500,NA
2409079,"m",36,"US","mturk","US","Online","low",32000,NA
2409081,"f",41,"US","mturk","US","Online","high",43000,NA
2409082,"f",24,".","mturk","US","Online","high",43000,NA
2409084,"m",28,"US","mturk","US","Online","low",8000,NA
2409085,"m",60,"US","mturk","US","Online","low",24000,NA
2409087,"f",25,"US","mturk","US","Online","low",4000,NA
2409089,"m",58,"US","mturk","US","Online","high",26000,NA
2409091,"m",56,"US","mturk","US","Online","low",2750,NA
2409095,"m",65,"US","mturk","US","Online","low",17000,NA
2409099,"m",31,"US","mturk","US","Online","high",38000,NA
2409101,"f",23,"US","mturk","US","Online","low",5000,NA
2409106,"m",27,"US","mturk","US","Online","low",3000,NA
2409107,"f",39,"US","mturk","US","Online","high",30000,NA
2409111,"m",22,"US","mturk","US","Online","low",2500,NA
2409114,"m",39,"US","mturk","US","Online","low",5000,NA
2409115,"f",49,"US","mturk","US","Online","low",6000,NA
2409118,"m",61,"US","mturk","US","Online","high",42500,NA
2409121,"m",41,"US","mturk","US","Online","low",3500,NA
2409127,"m",28,"US","mturk","US","Online","high",40000,NA
2409128,"f",24,"US","mturk","US","Online","high",45000,NA
2409130,"f",75,"US","mturk","US","Online","high",25000,NA
2409132,"m",23,"US","mturk","US","Online","high",33000,NA
2409133,"f",21,"US","mturk","US","Online","high",35000,NA
2409134,"m",62,"US","mturk","US","Online","high",35000,NA
2409141,"f",23,"US","mturk","US","Online","low",25000,NA
2409153,"m",31,"US","mturk","US","Online","high",42000,NA
2409154,"f",27,"US","mturk","US","Online","high",29000,NA
2409155,"f",34,"US","mturk","US","Online","low",10000,NA
2409156,"m",35,"US","mturk","US","Online","low",3500,NA
2409159,"m",46,"US","mturk","US","Online","low",20000,NA
2409161,"f",60,"US","mturk","US","Online","high",42000,NA
2409163,"f",49,"US","mturk","US","Online","low",40000,NA
2409171,"m",22,"US","mturk","US","Online","high",25000,NA
2409176,"m",25,"US","mturk","US","Online","low",10000,NA
2409185,"f",34,"US","mturk","US","Online","low",3000,NA
2409198,"m",45,"US","mturk","US","Online","high",42500,NA
2409206,"m",30,"US","mturk","US","Online","high",35000,NA
2409210,"m",56,"US","mturk","US","Online","low",12000,NA
2409218,"m",53,"US","mturk","US","Online","high",30000,NA
2409219,"f",33,"US","mturk","US","Online","low",2800,NA
2409220,"m",42,"US","mturk","US","Online","low",2500,NA
2409225,"f",50,"US","mturk","US","Online","high",45499,NA
2409231,"f",57,"US","mturk","US","Online","low",12000,NA
2409232,"f",57,"US","mturk","US","Online","high",40000,NA
2409250,"m",33,"US","mturk","US","Online","low",13592,NA
2409258,"f",26,"US","mturk","US","Online","low",20000,NA
2409269,"f",53,"US","mturk","US","Online","low",25000,NA
2409416,"f",40,"US","mturk","US","Online","low",3580,NA
2409425,"f",47,"US","mturk","US","Online","high",40000,NA
2409429,"f",38,"US","mturk","US","Online","low",20000,NA
2409433,"m",51,"US","mturk","US","Online","high",29500,NA
2409447,"f",59,"US","mturk","US","Online","low",2500,NA
2409449,"f",66,"US","mturk","US","Online","low",27000,NA
2409452,"m",36,"US","mturk","US","Online","high",35000,NA
2409455,"f",27,"US","mturk","US","Online","high",43200,NA
2409460,"m",26,"US","mturk","US","Online","high",44000,NA
2409461,"m",31,"US","mturk","US","Online","low",3800,NA
2409464,"m",36,"US","mturk","US","Online","high",25000,NA
2409466,"m",30,"US","mturk","US","Online","high",30000,NA
2409467,"f",33,"US","mturk","US","Online","low",13000,NA
2409469,"m",37,"US","mturk","US","Online","low",3800,NA
2409474,"m",25,"US","mturk","US","Online","low",4000,NA
2409483,"f",33,"US","mturk","US","Online","high",29000,NA
2409484,"f",39,"US","mturk","US","Online","low",28000,NA
2409485,"f",27,"US","mturk","US","Online","low",3000,NA
2409488,"m",42,"US","mturk","US","Online","low",5000,NA
2409489,"f",30,"US","mturk","US","Online","low",4200,NA
2409492,"f",56,"US","mturk","US","Online","low",29000,NA
2409493,"m",35,"US","mturk","US","Online","high",25000,NA
2409494,"m",29,"US","mturk","US","Online","low",31000,NA
2409496,"f",32,"US","mturk","US","Online","low",10000,NA
2409497,"m",21,"US","mturk","US","Online","low",40000,NA
2409501,"m",23,"US","mturk","US","Online","high",33555,NA
2409502,"f",42,"US","mturk","US","Online","high",42000,NA
2409506,"f",24,"US","mturk","US","Online","high",35000,NA
2409507,"f",68,"US","mturk","US","Online","low",5097,NA
2409508,"f",70,"US","mturk","US","Online","high",45499,NA
2409510,"f",38,"US","mturk","US","Online","high",45000,NA
2409511,"m",23,"US","mturk","US","Online","high",39900,NA
2409512,"m",28,"US","mturk","US","Online","high",28012,NA
2409515,"f",21,"US","mturk","US","Online","high",45450,NA
2409517,"m",20,"US","mturk","US","Online","low",10000,NA
2409518,"m",18,"US","mturk","US","Online","high",30000,NA
2409520,"m",27,"US","mturk","US","Online","low",29000,NA
2409521,"m",26,"US","mturk","US","Online","high",39000,NA
2409523,"f",62,"US","mturk","US","Online","low",11000,NA
2409524,"m",42,"US","mturk","US","Online","high",44000,NA
2409525,"f",32,"US","mturk","US","Online","low",5600,NA
2409527,"m",25,"US","mturk","US","Online","high",28000,NA
2409529,"m",24,"US","mturk","US","Online","high",43000,NA
2409530,"m",23,"US","mturk","US","Online","high",29000,NA
2409533,"f",45,"US","mturk","US","Online","high",20000,NA
2409540,"f",25,"US","mturk","US","Online","high",35000,NA
2409550,"m",23,"US","mturk","US","Online","low",29000,NA
2409573,"f",35,"US","mturk","US","Online","low",8000,NA
2411006,"m",34,"US","mturk","US","Online","low",2600,NA
2411010,"m",25,"US","mturk","US","Online","low",5600,NA
2411013,"f",25,"US","mturk","US","Online","low",2980,NA
2411014,"m",55,"US","mturk","US","Online","low",14000,NA
2411016,"f",33,"US","mturk","US","Online","high",45000,NA
2411017,"m",26,"US","mturk","US","Online","high",30000,NA
2411018,"m",29,"LA","mturk","US","Online","high",40000,NA
2411021,"f",42,"US","mturk","US","Online","low",8000,NA
2411025,"f",24,"US","mturk","US","Online","high",43500,NA
2411026,"m",20,"US","mturk","US","Online","low",20000,NA
2411027,"m",52,"US","mturk","US","Online","high",40000,NA
2411028,"f",50,"US","mturk","US","Online","high",27000,NA
2411030,"f",27,"US","mturk","US","Online","low",2468,NA
2411032,"m",34,"US","mturk","US","Online","high",40000,NA
2411034,"f",24,"US","mturk","US","Online","low",5000,NA
2411036,"m",26,"US","mturk","US","Online","low",2600,NA
2411037,"m",32,"US","mturk","US","Online","high",43890,NA
2411040,"m",51,"US","mturk","US","Online","high",23000,NA
2411041,"m",59,"US","mturk","US","Online","high",32000,NA
2411044,"m",24,"US","mturk","US","Online","low",25000,NA
2411046,"f",37,"US","mturk","US","Online","high",12000,NA
2411047,"f",21,"US","mturk","US","Online","low",30000,NA
2411048,"m",27,"US","mturk","US","Online","high",15000,NA
2411052,"f",40,"US","mturk","US","Online","low",3250,NA
2411061,"f",54,"US","mturk","US","Online","high",45000,NA
2411062,"m",43,"US","mturk","US","Online","low",6000,NA
2411065,"m",23,"US","mturk","US","Online","high",42000,NA
2411067,"m",53,"US","mturk","US","Online","low",8000,NA
2411070,"m",40,"US","mturk","US","Online","low",3745,NA
2411073,"m",30,"US","mturk","US","Online","low",5000,NA
2411074,"f",57,"US","mturk","US","Online","low",17000,NA
2411077,"f",31,"US","mturk","US","Online","high",30000,NA
2411080,"m",43,"US","mturk","US","Online","high",35000,NA
2411081,"f",21,"US","mturk","US","Online","high",35000,NA
2411082,"f",26,"US","mturk","US","Online","low",29000,NA
2411086,"f",58,"US","mturk","US","Online","low",2500,NA
2411089,"f",34,"LK","mturk","US","Online","low",12000,NA
2411091,"f",36,"CA","mturk","US","Online","high",30000,NA
2411092,"f",62,".","mturk","US","Online","high",42500,NA
2411095,"f",36,"US","mturk","US","Online","high",40000,NA
2411097,"m",25,"US","mturk","US","Online","high",40000,NA
2411100,"m",30,"US","mturk","US","Online","low",4000,NA
2411102,"m",25,"US","mturk","US","Online","low",2750,NA
2411122,"f",57,"US","mturk","US","Online","low",2495,NA
2411125,"m",21,"US","mturk","US","Online","low",5000,NA
2411129,"m",33,"US","mturk","US","Online","low",25000,NA
2411130,"m",24,"US","mturk","US","Online","high",42080,NA
2411132,"m",35,"US","mturk","US","Online","low",10000,NA
2411133,"m",27,"US","mturk","US","Online","high",35000,NA
2411134,"m",29,"US","mturk","US","Online","high",30000,NA
2411138,"f",34,"US","mturk","US","Online","low",10000,NA
2411139,"m",30,"US","mturk","US","Online","high",30000,NA
2411141,"f",27,"US","mturk","US","Online","high",40000,NA
2411142,"m",21,"US","mturk","US","Online","low",7000,NA
2411144,"f",23,"US","mturk","US","Online","high",35000,NA
2411145,"m",59,"US","mturk","US","Online","high",28000,NA
2411146,"m",25,"US","mturk","US","Online","high",40000,NA
2411149,"f",38,"US","mturk","US","Online","low",10000,NA
2411151,"f",31,"US","mturk","US","Online","high",43850,NA
2411152,"f",31,"US","mturk","US","Online","low",14500,NA
2411160,"f",23,"US","mturk","US","Online","low",16000,NA
2411161,"m",60,"US","mturk","US","Online","high",25000,NA
2411171,"f",37,"US","mturk","US","Online","high",15000,NA
2411177,"f",20,"US","mturk","US","Online","high",40000,NA
2411200,"m",36,"US","mturk","US","Online","high",38000,NA
2411211,"f",32,"US","mturk","US","Online","low",4000,NA
2411214,"f",26,"US","mturk","US","Online","high",32000,NA
2411215,"f",30,"US","mturk","US","Online","low",10000,NA
2411221,"f",37,"US","mturk","US","Online","high",45000,NA
2411223,"f",28,"US","mturk","US","Online","low",3000,NA
2411224,"m",21,"US","mturk","US","Online","low",2582,NA
2411228,"f",33,"US","mturk","US","Online","high",35000,NA
2411234,"f",35,"US","mturk","US","Online","low",8000,NA
2411235,"m",32,"US","mturk","US","Online","low",3500,NA
2411237,"m",30,"US","mturk","US","Online","high",38500,NA
2411238,"f",75,"US","mturk","US","Online","low",20000,NA
2411240,"f",27,"US","mturk","US","Online","low",30000,NA
2411245,"f",47,"US","mturk","US","Online","low",2500,NA
2411246,"f",32,"US","mturk","US","Online","low",21000,NA
2411249,"m",34,"US","mturk","US","Online","low",5000,NA
2411250,"f",49,"US","mturk","US","Online","high",40000,NA
2411251,"f",21,"US","mturk","US","Online","high",29000,NA
2411254,"f",32,"US","mturk","US","Online","high",30000,NA
2411256,"f",50,"US","mturk","US","Online","low",29000,NA
2411257,"f",41,"US","mturk","US","Online","low",2500,NA
2411260,"m",25,"US","mturk","US","Online","low",3200,NA
2411262,"m",19,"US","mturk","US","Online","low",3500,NA
2411264,"m",70,"US","mturk","US","Online","low",14000,NA
2411274,"f",65,"US","mturk","US","Online","high",40000,NA
2411298,"f",24,"US","mturk","US","Online","high",40000,NA
2411326,"m",27,"US","mturk","US","Online","low",3200,NA
2411328,"m",29,"US","mturk","US","Online","high",38500,NA
2411329,"m",34,"US","mturk","US","Online","low",26000,NA
2411331,"f",28,"US","mturk","US","Online","low",2111,NA
2411358,"m",19,"US","mturk","US","Online","high",30000,NA
2411388,"f",23,"US","mturk","US","Online","low",10000,NA
2411418,"f",47,"US","mturk","US","Online","high",40000,NA
2411436,"f",50,"US","mturk","US","Online","high",42000,NA
2411447,"f",22,"US","mturk","US","Online","high",44000,NA
2411570,"f",33,"US","mturk","US","Online","low",2500,NA
2411582,"f",67,"US","mturk","US","Online","high",39000,NA
2411587,"m",36,"US","mturk","US","Online","low",33000,NA
2411588,"m",34,"US","mturk","US","Online","low",2580,NA
2411590,"m",27,"US","mturk","US","Online","low",25000,NA
2411593,"f",33,"US","mturk","US","Online","low",10000,NA
2411594,"m",40,"US","mturk","US","Online","high",38569,NA
2411609,"m",33,"US","mturk","US","Online","high",30000,NA
2411665,"m",23,"US","mturk","US","Online","high",40000,NA
2411667,"f",66,"US","mturk","US","Online","high",41200,NA
2411673,"f",30,"US","mturk","US","Online","low",10000,NA
2411677,"f",32,"US","mturk","US","Online","high",38000,NA
2411701,"m",32,"US","mturk","US","Online","low",10000,NA
2411711,"f",26,"US","mturk","US","Online","low",40000,NA
2411713,"f",52,"US","mturk","US","Online","low",12000,NA
2411718,"f",25,"US","mturk","US","Online","low",2500,NA
2411767,"f",30,"US","mturk","US","Online","high",11000,NA
2411769,"m",22,"US","mturk","US","Online","low",2500,NA
2411771,"f",37,"US","mturk","US","Online","high",42000,NA
2411780,"f",24,"US","mturk","US","Online","low",6000,NA
2411789,"m",31,"US","mturk","US","Online","high",8450,NA
2411804,"f",27,"US","mturk","US","Online","low",32000,NA
2411816,"f",40,"US","mturk","US","Online","low",3500,NA
2411819,"f",52,"US","mturk","US","Online","low",11000,NA
2411822,"f",25,"US","mturk","US","Online","low",2500,NA
2411830,"m",50,"US","mturk","US","Online","high",39000,NA
2411856,"f",44,"US","mturk","US","Online","low",7000,NA
2411866,"m",34,"US","mturk","US","Online","low",4500,NA
2411873,"m",64,"US","mturk","US","Online","high",44500,NA
2411883,"f",34,"US","mturk","US","Online","low",5000,NA
2411886,"f",30,"US","mturk","US","Online","high",35000,NA
2411890,"m",49,"US","mturk","US","Online","high",38356,NA
2411891,"f",45,"US","mturk","US","Online","high",11900,NA
2411900,"m",22,"US","mturk","US","Online","high",20000,NA
2411918,"f",23,"US","mturk","US","Online","low",2399,NA
2411921,"f",63,"US","mturk","US","Online","high",30000,NA
2411961,"f",29,"US","mturk","US","Online","high",45000,NA
2411971,"m",27,"US","mturk","US","Online","high",35000,NA
2411982,"f",48,"US","mturk","US","Online","low",12000,NA
2411995,"f",29,"US","mturk","US","Online","low",35000,NA
2412041,"f",33,"US","mturk","US","Online","low",29000,NA
2412049,"f",32,"US","mturk","US","Online","high",40000,NA
2412061,"f",43,"US","mturk","US","Online","low",5000,NA
2412066,"f",54,"US","mturk","US","Online","low",39000,NA
2412073,"f",23,"US","mturk","US","Online","high",25000,NA
2412081,"f",27,"IN","mturk","US","Online","high",43000,NA
2412096,"f",30,"US","mturk","US","Online","high",40000,NA
2412105,"f",39,"US","mturk","US","Online","low",6200,NA
2412152,"f",45,"US","mturk","US","Online","low",19000,NA
2412167,"m",25,"US","mturk","US","Online","high",38000,NA
2412170,"m",24,"US","mturk","US","Online","low",3000,NA
2412185,"f",32,"US","mturk","US","Online","low",7000,NA
2412248,"f",19,"US","mturk","US","Online","high",30000,NA
2412253,"f",30,"US","mturk","US","Online","high",30000,NA
2412258,"f",41,"US","mturk","US","Online","high",40000,NA
2412260,"m",59,"US","mturk","US","Online","low",29360,NA
2412261,"f",24,"US","mturk","US","Online","high",38500,NA
2412275,"f",21,"US","mturk","US","Online","high",45000,NA
2412277,"m",21,"US","mturk","US","Online","high",45000,NA
2412298,"m",49,"US","mturk","US","Online","low",7000,NA
2412307,"f",28,"US","mturk","US","Online","low",2600,NA
2412308,"f",40,"US","mturk","US","Online","low",2500,NA
2412316,"f",29,"US","mturk","US","Online","high",30000,NA
2412323,"f",51,"US","mturk","US","Online","low",28000,NA
2412338,"m",48,"US","mturk","US","Online","high",25500,NA
2412349,"f",55,"US","mturk","US","Online","high",3456,NA
2412372,"f",38,"US","mturk","US","Online","low",10000,NA
2412373,"f",29,"US","mturk","US","Online","high",40000,NA
2412387,"m",26,"US","mturk","US","Online","low",2700,NA
2412395,"m",61,"US","mturk","US","Online","low",10000,NA
2412397,"f",26,"US","mturk","US","Online","high",20000,NA
2412404,"m",29,"US","mturk","US","Online","high",41300,NA
2412411,"f",30,"CA","mturk","US","Online","low",4500,NA
2412416,"f",27,"US","mturk","US","Online","low",25000,NA
2412423,"f",28,"US","mturk","US","Online","high",45000,NA
2412428,"m",57,"US","mturk","US","Online","low",10000,NA
2412435,"f",53,"US","mturk","US","Online","low",21000,NA
2412436,"f",27,"US","mturk","US","Online","low",17000,NA
2412453,"f",28,"US","mturk","US","Online","high",44449,NA
2412477,"f",46,"US","mturk","US","Online","low",30000,NA
2412480,"f",58,"US","mturk","US","Online","high",44000,NA
2412510,"m",61,"US","mturk","US","Online","low",22000,NA
2412513,"f",45,"US","mturk","US","Online","low",14000,NA
2412514,"m",28,"US","mturk","US","Online","high",28000,NA
2412515,"m",24,"US","mturk","US","Online","high",30000,NA
2412520,"m",35,"US","mturk","US","Online","high",38000,NA
2412526,"f",65,"US","mturk","US","Online","low",25000,NA
2412531,"m",22,"US","mturk","US","Online","high",39000,NA
2412541,"f",28,"US","mturk","US","Online","high",43497,NA
2412553,"m",48,"US","mturk","US","Online","high",24000,NA
2412557,"f",55,"US","mturk","US","Online","high",37800,NA
2418545,"m",27,"US","mturk","US","Online","low",20000,NA
2418547,"f",51,"US","mturk","US","Online","low",2300,NA
2418549,"f",31,"US","mturk","US","Online","high",43256,NA
2418554,"m",20,"US","mturk","US","Online","low",5000,NA
2418562,"f",35,"US","mturk","US","Online","low",2300,NA
